date,time,temp,hum
2021 10 16,14:42:49,30,89.2
2021 10 16,14:43:05,30.1,89.2
2021 10 16,14:43:20,30,89.2
2021 10 16,14:43:36,30,89.3
2021 10 16,14:43:51,30.1,89.4
2021 10 16,14:44:09,30.1,89.2
2021 10 16,14:44:28,30.1,89
2021 10 16,14:45:03,30,88.9
2021 10 16,14:45:19,30.1,88.9
2021 10 16,14:45:34,30.1,89
2021 10 16,14:46:05,30,88.8
2021 10 16,14:46:21,30,88.8
2021 10 16,14:46:36,30.1,88.9
2021 10 16,14:47:02,30,89
2021 10 16,14:47:17,30,89
2021 10 16,14:47:38,30,89
2021 10 16,14:48:06,30.1,89
2021 10 16,14:48:22,30.1,89
2021 10 16,14:48:40,30.1,89
2021 10 16,14:48:58,30.1,89.1
2021 10 16,14:49:13,30,89
2021 10 16,14:49:34,30,89.1
2021 10 16,14:49:50,30,89.2
2021 10 16,14:50:05,30,89.4
2021 10 16,14:50:26,30,89.2
2021 10 16,14:50:41,30,89.2
2021 10 16,14:51:02,30,89.1
2021 10 16,14:51:17,30.1,89.2
2021 10 16,14:51:40,30.1,89.1
2021 10 16,14:51:59,30.1,89.1
2021 10 16,14:52:14,30.1,89.2
2021 10 16,14:52:30,30.1,89.1
2021 10 16,14:52:45,30.1,89.1
2021 10 16,14:53:11,30,89
2021 10 16,14:53:26,30.1,89.1
2021 10 16,14:53:42,30,89
2021 10 16,14:54:05,30.1,89.1
2021 10 16,14:54:21,30.1,89.1
2021 10 16,14:54:36,30.1,89.1
2021 10 16,14:54:52,30.1,89.2
2021 10 16,14:55:10,30.1,89.2
2021 10 16,14:55:25,30.1,89.2
2021 10 16,14:55:41,30.1,89.2
2021 10 16,14:55:56,30.1,90.1
2021 10 16,14:56:19,30.1,89.2
2021 10 16,14:56:35,30.1,89.2
2021 10 16,14:56:51,30.1,89.2
2021 10 16,14:57:14,30.1,89.1
2021 10 16,14:57:32,30.1,89.2
2021 10 16,14:57:55,30.1,89.2
2021 10 16,14:58:10,30.1,89.2
2021 10 16,14:58:31,30.1,89.1
2021 10 16,14:58:57,30.1,89.2
2021 10 16,14:59:12,30.1,89.2
2021 10 16,14:59:35,30.1,89.1
2021 10 16,14:59:53,30.1,89.1
2021 10 16,15:00:14,30.1,89
2021 10 16,15:00:37,30.1,89
2021 10 16,15:00:53,30.1,89
2021 10 16,15:01:08,30.1,89
2021 10 16,15:01:24,30.1,89
2021 10 16,15:01:39,30.2,89
2021 10 16,15:01:57,30.2,89.1
2021 10 16,15:02:20,30.1,89
2021 10 16,15:02:51,30.1,89
2021 10 16,15:03:07,30.1,89
2021 10 16,15:03:22,30.1,89
2021 10 16,15:03:40,30.1,89.1
2021 10 16,15:04:16,30.1,89
2021 10 16,15:04:32,30.1,89
2021 10 16,15:04:47,30.2,89.1
2021 10 16,15:05:03,30.2,89.1
2021 10 16,15:05:18,30.2,89.1
2021 10 16,15:05:39,30.1,89.1
2021 10 16,15:05:57,30.1,89.5
2021 10 16,15:06:23,30.1,89
2021 10 16,15:06:38,30.1,89
2021 10 16,15:07:01,30.1,89
2021 10 16,15:07:22,30.1,89
2021 10 16,15:07:37,30.1,89
2021 10 16,15:08:03,30.1,89
2021 10 16,15:08:19,30.1,89
2021 10 16,15:08:34,30.2,89.1
2021 10 16,15:08:50,30.2,89.2
2021 10 16,15:09:05,30.1,89.1
2021 10 16,15:09:23,30.2,89.2
2021 10 16,15:09:39,30.2,89.2
2021 10 16,15:09:57,30.2,89.1
2021 10 16,15:10:20,30.1,89
2021 10 16,15:10:36,30.1,89
2021 10 16,15:10:51,30.2,89
2021 10 16,15:11:07,30.2,89
2021 10 16,15:11:30,30.1,88.9
2021 10 16,15:11:45,30.2,89
2021 10 16,15:12:11,30.1,89
2021 10 16,15:12:27,30.1,89
2021 10 16,15:12:42,30.1,89.1
2021 10 16,15:13:00,30,89.2
2021 10 16,15:13:18,30,89.3
2021 10 16,15:13:36,30,89.4
2021 10 16,15:13:52,30,89.4
2021 10 16,15:14:07,30,89.4
2021 10 16,15:14:36,29.9,89.4
2021 10 16,15:14:51,29.9,89.4
2021 10 16,15:15:07,30,89.5
2021 10 16,15:15:25,29.9,89.4
2021 10 16,15:15:40,30,89.5
2021 10 16,15:15:56,29.9,89.4
2021 10 16,15:16:14,30,89.5
2021 10 16,15:16:29,29.9,89.4
2021 10 16,15:16:45,29.9,89.4
2021 10 16,15:17:03,29.9,89.4
2021 10 16,15:17:21,29.9,89.4
2021 10 16,15:17:39,29.9,89.4
2021 10 16,15:18:05,29.9,89.4
2021 10 16,15:18:28,29.9,89.4
2021 10 16,15:18:48,29.9,89.4
2021 10 16,15:19:04,29.8,89.4
2021 10 16,15:19:20,29.8,89.4
2021 10 16,15:19:45,29.9,89.5
2021 10 16,15:20:01,29.8,89.4
2021 10 16,15:20:16,29.9,89.5
2021 10 16,15:20:50,29.9,89.4
2021 10 16,15:21:05,29.8,89.3
2021 10 16,15:21:21,29.8,89.5
2021 10 16,15:21:41,29.8,89.4
2021 10 16,15:22:02,29.8,89.4
2021 10 16,15:22:25,29.8,89.5
2021 10 16,15:22:51,29.8,89.5
2021 10 16,15:23:06,29.8,89.5
2021 10 16,15:23:24,29.8,89.6
2021 10 16,15:23:42,29.9,89.7
2021 10 16,15:23:58,29.8,89.6
2021 10 16,15:24:13,29.8,89.6
2021 10 16,15:24:36,29.8,89.6
2021 10 16,15:25:10,29.8,89.6
2021 10 16,15:25:30,29.8,89.6
2021 10 16,15:25:48,29.8,89.5
2021 10 16,15:26:04,29.8,89.5
2021 10 16,15:26:25,29.8,89.4
2021 10 16,15:26:40,29.8,89.4
2021 10 16,15:27:11,29.8,89.3
2021 10 16,15:27:29,29.8,89.3
2021 10 16,15:27:54,29.8,89.3
2021 10 16,15:28:10,29.8,89.8
2021 10 16,15:28:28,29.8,89.2
2021 10 16,15:29:17,29.8,89.1
2021 10 16,15:29:32,29.8,89.1
2021 10 16,15:29:48,29.8,89.1
2021 10 16,15:30:03,29.8,89.1
2021 10 16,15:30:36,29.8,89.1
2021 10 16,15:30:52,29.8,89.1
2021 10 16,15:31:07,29.8,89.1
2021 10 16,15:31:23,29.8,89.1
2021 10 16,15:31:39,29.8,89.1
2021 10 16,15:31:54,29.8,89.1
2021 10 16,15:32:10,29.8,89.1
2021 10 16,15:32:40,29.8,89.1
2021 10 16,15:32:58,29.8,89
2021 10 16,15:33:14,29.8,89.3
2021 10 16,15:33:30,29.8,89
2021 10 16,15:33:45,29.8,89
2021 10 16,15:34:13,29.8,89
2021 10 16,15:34:29,29.8,89
2021 10 16,15:34:47,29.8,89
2021 10 16,15:35:02,29.8,89
2021 10 16,15:35:31,29.8,88.9
2021 10 16,15:35:46,29.8,88.9
2021 10 16,15:36:07,29.7,88.8
2021 10 16,15:36:22,29.8,88.8
2021 10 16,15:36:38,29.8,88.8
2021 10 16,15:36:53,29.8,88.8
2021 10 16,15:37:09,29.8,88.8
2021 10 16,15:37:32,29.8,88.8
2021 10 16,15:37:50,29.8,88.8
2021 10 16,15:38:06,29.8,88.8
2021 10 16,15:38:21,29.8,88.8
2021 10 16,15:38:37,29.8,88.8
2021 10 16,15:39:00,29.7,88.5
2021 10 16,15:39:15,29.7,88.5
2021 10 16,15:39:31,29.8,88.5
2021 10 16,15:40:02,29.8,88.5
2021 10 16,15:40:17,29.8,88.5
2021 10 16,15:40:33,29.8,88.6
2021 10 16,15:40:53,29.8,88.4
2021 10 16,15:41:09,29.8,88.4
2021 10 16,15:41:24,29.7,88.3
2021 10 16,15:41:40,29.7,88.3
2021 10 16,15:42:01,29.8,88.4
2021 10 16,15:42:16,29.7,88.3
2021 10 16,15:42:32,29.7,88.3
2021 10 16,15:42:47,29.8,88.4
2021 10 16,15:43:03,29.7,88.3
2021 10 16,15:43:18,29.8,88.4
2021 10 16,15:43:34,29.8,88.4
2021 10 16,15:43:52,29.8,88.4
2021 10 16,15:44:10,29.7,88.3
2021 10 16,15:44:25,29.7,88.3
2021 10 16,15:44:49,29.7,88.3
2021 10 16,15:45:09,29.8,88.4
2021 10 16,15:45:27,29.7,88.4
2021 10 16,15:45:53,29.7,88.5
2021 10 16,15:46:08,29.7,88.3
2021 10 16,15:46:27,29.7,88.5
2021 10 16,15:46:45,29.7,88.5
2021 10 16,15:47:00,29.7,88.6
2021 10 16,15:47:33,29.7,88.6
2021 10 16,15:47:49,29.7,88.6
2021 10 16,15:48:20,29.7,88.6
2021 10 16,15:48:35,29.7,88.6
2021 10 16,15:48:58,29.7,88.7
2021 10 16,15:49:16,29.8,88.7
2021 10 16,15:49:32,29.7,88.5
2021 10 16,15:49:47,29.8,88.6
2021 10 16,15:50:11,29.7,88.3
2021 10 16,15:50:29,29.7,88.4
2021 10 16,15:50:44,29.7,88.4
2021 10 16,15:51:05,29.7,88.5
2021 10 16,15:51:38,29.7,88.5
2021 10 16,15:51:54,29.7,88.5
2021 10 16,15:52:14,29.7,88.5
2021 10 16,15:52:35,29.7,88.6
2021 10 16,15:53:03,29.7,88.5
2021 10 16,15:53:24,29.7,88.5
2021 10 16,15:53:42,29.7,88.5
2021 10 16,15:54:02,29.8,88.6
2021 10 16,15:54:20,29.8,88.6
2021 10 16,15:54:36,29.8,88.6
2021 10 16,15:54:51,29.7,88.5
2021 10 16,15:55:07,29.8,88.6
2021 10 16,15:55:25,29.7,88.5
2021 10 16,15:55:51,29.7,88.4
2021 10 16,15:56:06,29.7,88.3
2021 10 16,15:56:22,29.8,88.4
2021 10 16,15:56:37,29.7,88.3
2021 10 16,15:56:55,29.8,88.6
2021 10 16,15:57:16,29.8,88.4
2021 10 16,15:57:34,29.9,88.3
2021 10 16,15:57:50,29.9,88.3
2021 10 16,15:58:08,29.9,88
2021 10 16,15:58:23,29.9,88
2021 10 16,15:58:39,29.9,88.1
2021 10 16,15:58:54,29.9,88
2021 10 16,15:59:10,30,88
2021 10 16,15:59:30,29.9,87.9
2021 10 16,15:59:46,29.9,87.9
2021 10 16,16:00:01,29.9,88
2021 10 16,16:00:22,29.9,88.2
2021 10 16,16:00:38,29.9,88
2021 10 16,16:00:56,29.9,88.1
2021 10 16,16:01:11,29.9,88.1
2021 10 16,16:01:27,29.9,88.1
2021 10 16,16:01:45,29.9,88
2021 10 16,16:02:03,29.9,88.2
2021 10 16,16:02:18,29.8,88.1
2021 10 16,16:02:34,29.8,88.1
2021 10 16,16:02:49,29.8,88.3
2021 10 16,16:03:05,29.8,88.1
2021 10 16,16:03:21,29.8,88.1
2021 10 16,16:03:36,29.8,88.1
2021 10 16,16:03:52,29.8,88.2
2021 10 16,16:04:10,29.8,88.2
2021 10 16,16:04:33,29.8,88.2
2021 10 16,16:05:01,29.8,88.2
2021 10 16,16:05:19,29.8,88.4
2021 10 16,16:05:47,29.8,88.4
2021 10 16,16:06:08,29.8,88.3
2021 10 16,16:06:23,29.8,88.3
2021 10 16,16:06:44,29.8,88.4
2021 10 16,16:07:00,29.8,88.4
2021 10 16,16:07:15,29.8,88.4
2021 10 16,16:07:31,29.8,88.5
2021 10 16,16:07:49,29.8,88.6
2021 10 16,16:08:04,29.8,88.6
2021 10 16,16:08:20,29.8,88.6
2021 10 16,16:08:38,29.8,88.7
2021 10 16,16:09:04,29.8,88.7
2021 10 16,16:09:24,29.8,88.7
2021 10 16,16:09:45,29.8,88.7
2021 10 16,16:10:21,29.8,88.8
2021 10 16,16:10:39,29.8,88.5
2021 10 16,16:10:54,29.8,88.5
2021 10 16,16:11:22,29.8,88.4
2021 10 16,16:11:40,29.8,88.4
2021 10 16,16:11:58,29.8,88.6
2021 10 16,16:12:17,29.8,88.5
2021 10 16,16:12:35,29.8,88.6
2021 10 16,16:12:50,29.8,88.6
2021 10 16,16:13:06,29.8,88.7
2021 10 16,16:13:21,29.8,88.7
2021 10 16,16:13:39,29.8,88.7
2021 10 16,16:14:02,29.7,88.5
2021 10 16,16:14:18,29.8,88.6
2021 10 16,16:14:36,29.8,88.4
2021 10 16,16:14:52,29.7,88.3
2021 10 16,16:15:12,29.8,88.7
2021 10 16,16:15:28,29.8,88.7
2021 10 16,16:15:48,29.7,88.6
2021 10 16,16:16:04,29.7,88.6
2021 10 16,16:16:19,29.8,88.7
2021 10 16,16:16:35,29.8,88.8
2021 10 16,16:16:50,29.8,88.8
2021 10 16,16:17:16,29.7,88.6
2021 10 16,16:17:32,29.7,88.6
2021 10 16,16:17:52,29.8,88.8
2021 10 16,16:18:08,29.8,88.8
2021 10 16,16:18:23,29.8,88.9
2021 10 16,16:18:39,29.8,88.9
2021 10 16,16:18:57,29.7,88.9
2021 10 16,16:19:15,29.7,88.8
2021 10 16,16:19:31,29.7,88.8
2021 10 16,16:19:46,29.7,88.8
2021 10 16,16:20:02,29.7,88.8
2021 10 16,16:20:17,29.7,88.9
2021 10 16,16:20:33,29.7,88.8
2021 10 16,16:20:51,29.8,88.8
2021 10 16,16:21:09,29.7,88.7
2021 10 16,16:21:29,29.7,88.7
2021 10 16,16:21:45,29.7,88.8
2021 10 16,16:22:03,29.7,88.8
2021 10 16,16:22:24,29.8,89
2021 10 16,16:22:39,29.8,89
2021 10 16,16:22:57,29.8,89
2021 10 16,16:23:13,29.8,89
2021 10 16,16:23:31,29.8,89.1
2021 10 16,16:23:49,29.8,89.1
2021 10 16,16:24:09,29.7,89.1
2021 10 16,16:24:25,29.8,89.2
2021 10 16,16:24:41,29.7,88.9
2021 10 16,16:24:56,29.8,89
2021 10 16,16:25:12,29.8,89
2021 10 16,16:25:27,29.8,89
2021 10 16,16:25:43,29.8,89.1
2021 10 16,16:26:01,29.8,89.1
2021 10 16,16:26:16,29.7,88.9
2021 10 16,16:26:39,29.8,89.1
2021 10 16,16:26:55,29.8,89.1
2021 10 16,16:27:13,29.8,89.1
2021 10 16,16:27:29,29.7,89
2021 10 16,16:28:02,29.8,89.1
2021 10 16,16:28:17,29.8,89.1
2021 10 16,16:28:38,29.8,89.1
2021 10 16,16:28:59,29.8,89.1
2021 10 16,16:29:17,29.8,89.1
2021 10 16,16:29:35,29.8,89.1
2021 10 16,16:29:53,29.8,89.2
2021 10 16,16:30:08,29.8,89.1
2021 10 16,16:30:26,29.8,89.2
2021 10 16,16:30:44,29.8,89.3
2021 10 16,16:31:00,29.8,89.3
2021 10 16,16:31:23,29.7,89.1
2021 10 16,16:31:39,29.8,89.2
2021 10 16,16:32:17,29.8,89.1
2021 10 16,16:32:33,29.7,89
2021 10 16,16:32:48,29.8,89.1
2021 10 16,16:33:09,29.8,89.2
2021 10 16,16:33:24,29.7,89.1
2021 10 16,16:34:03,29.8,89.1
2021 10 16,16:34:28,29.7,89.2
2021 10 16,16:34:51,29.7,88.8
2021 10 16,16:35:09,29.7,88.8
2021 10 16,16:35:45,29.7,89
2021 10 16,16:36:01,29.7,88.9
2021 10 16,16:36:21,29.7,89.2
2021 10 16,16:36:37,29.7,89.2
2021 10 16,16:36:52,29.7,89.2
2021 10 16,16:37:13,29.7,89.1
2021 10 16,16:37:29,29.7,89.1
2021 10 16,16:37:49,29.7,89.1
2021 10 16,16:38:05,29.7,88.9
2021 10 16,16:38:20,29.7,88.8
2021 10 16,16:38:36,29.7,89.4
2021 10 16,16:38:51,29.7,89.4
2021 10 16,16:39:09,29.7,89.7
2021 10 16,16:39:25,29.8,89.8
2021 10 16,16:40:03,29.8,89.8
2021 10 16,16:40:21,29.8,89.9
2021 10 16,16:40:37,29.8,89.9
2021 10 16,16:40:57,29.9,89.9
2021 10 16,16:41:13,29.9,89.9
2021 10 16,16:41:41,29.9,89.8
2021 10 16,16:42:09,29.9,89.8
2021 10 16,16:42:27,29.9,89.9
2021 10 16,16:42:43,29.9,89.9
2021 10 16,16:42:58,29.9,89.9
2021 10 16,16:43:17,29.9,90
2021 10 16,16:43:32,29.9,90
2021 10 16,16:43:48,29.9,90
2021 10 16,16:44:06,29.9,90
2021 10 16,16:44:24,29.9,90
2021 10 16,16:44:42,29.8,89.9
2021 10 16,16:45:05,29.9,90
2021 10 16,16:45:21,29.9,90
2021 10 16,16:45:41,29.9,89.9
2021 10 16,16:45:57,29.9,89.9
2021 10 16,16:46:17,29.9,90
2021 10 16,16:46:33,29.8,89.9
2021 10 16,16:46:51,29.8,89.9
2021 10 16,16:47:09,29.8,89.9
2021 10 16,16:47:40,29.8,89.9
2021 10 16,16:48:00,29.8,90
2021 10 16,16:48:18,29.8,89.9
2021 10 16,16:48:34,29.7,89.9
2021 10 16,16:48:49,29.8,90
2021 10 16,16:49:10,29.8,90
2021 10 16,16:49:26,29.8,90
2021 10 16,16:49:41,29.8,90
2021 10 16,16:49:59,29.8,90.1
2021 10 16,16:50:15,29.8,90
2021 10 16,16:50:30,29.8,90.1
2021 10 16,16:50:48,29.8,90.1
2021 10 16,16:51:04,29.8,90.1
2021 10 16,16:51:22,29.8,90.1
2021 10 16,16:51:37,29.8,90.1
2021 10 16,16:51:58,29.8,90.1
2021 10 16,16:52:16,29.8,90
2021 10 16,16:52:34,29.9,90.1
2021 10 16,16:52:50,29.8,90.1
2021 10 16,16:53:20,29.8,90.1
2021 10 16,16:53:38,29.9,90.1
2021 10 16,16:53:54,29.9,90.3
2021 10 16,16:54:12,29.9,90.1
2021 10 16,16:54:30,29.9,90.1
2021 10 16,16:54:48,29.9,90.2
2021 10 16,16:55:04,29.8,90.1
2021 10 16,16:55:24,29.8,90
2021 10 16,16:55:40,29.9,90
2021 10 16,16:55:58,29.9,90.1
2021 10 16,16:56:21,29.8,90.1
2021 10 16,16:56:39,29.9,90.1
2021 10 16,16:57:00,29.9,90.1
2021 10 16,16:57:15,29.9,90.1
2021 10 16,16:57:36,29.9,90.1
2021 10 16,16:57:51,29.9,90.1
2021 10 16,16:58:07,29.9,90.1
2021 10 16,16:58:23,29.9,90
2021 10 16,16:58:41,29.9,90
2021 10 16,16:59:01,29.9,90
2021 10 16,16:59:17,29.9,90
2021 10 16,16:59:35,29.9,90.1
2021 10 16,16:59:58,29.9,90.1
2021 10 16,17:00:13,29.9,90.1
2021 10 16,17:00:29,29.9,90.1
2021 10 16,17:00:55,29.8,90
2021 10 16,17:01:15,29.8,90
2021 10 16,17:01:56,29.9,90
2021 10 16,17:02:14,29.9,90
2021 10 16,17:02:32,29.9,90
2021 10 16,17:02:50,29.9,90
2021 10 16,17:03:06,29.9,90
2021 10 16,17:03:21,29.9,90
2021 10 16,17:03:37,29.9,90
2021 10 16,17:04:00,29.9,90
2021 10 16,17:04:18,29.9,90
2021 10 16,17:04:34,29.8,90
2021 10 16,17:05:02,29.9,90
2021 10 16,17:05:17,29.9,90
2021 10 16,17:05:33,29.9,90
2021 10 16,17:05:48,29.9,90
2021 10 16,17:06:04,29.9,90.2
2021 10 16,17:06:30,29.9,90
2021 10 16,17:06:53,29.9,90
2021 10 16,17:07:08,29.9,90
2021 10 16,17:07:24,29.9,90
2021 10 16,17:07:47,29.9,90.1
2021 10 16,17:08:08,29.9,90.1
2021 10 16,17:08:33,29.9,90.1
2021 10 16,17:09:04,29.9,90.3
2021 10 16,17:09:20,29.9,90.3
2021 10 16,17:09:35,30,90.4
2021 10 16,17:10:01,30,90
2021 10 16,17:10:16,30,90
2021 10 16,17:10:34,30,90
2021 10 16,17:10:50,30,90
2021 10 16,17:11:13,30,90
2021 10 16,17:11:29,30,90
2021 10 16,17:11:54,30,90.1
2021 10 16,17:12:10,30,90
2021 10 16,17:12:25,30,90.1
2021 10 16,17:12:41,30,90
2021 10 16,17:12:59,30,90.1
2021 10 16,17:13:14,30,90.1
2021 10 16,17:13:30,30,90.1
2021 10 16,17:13:48,30,90
2021 10 16,17:14:04,29.9,90.1
2021 10 16,17:14:19,30,90
2021 10 16,17:14:35,30,90
2021 10 16,17:14:50,30,90.1
2021 10 16,17:15:18,29.9,90.3
2021 10 16,17:15:34,29.9,90.3
2021 10 16,17:15:49,29.9,90.1
2021 10 16,17:16:05,29.9,90.2
2021 10 16,17:16:21,30,90.2
2021 10 16,17:16:44,29.9,90.3
2021 10 16,17:16:59,30,90.3
2021 10 16,17:17:15,30,90.4
2021 10 16,17:17:43,30,90.3
2021 10 16,17:17:59,30,90.2
2021 10 16,17:18:14,30,90.1
2021 10 16,17:18:35,30,90.2
2021 10 16,17:18:58,30,90.3
2021 10 16,17:19:18,30,90.1
2021 10 16,17:19:44,30,90.2
2021 10 16,17:20:10,30,90.1
2021 10 16,17:20:28,30,90.1
2021 10 16,17:20:46,30,90.1
2021 10 16,17:21:04,30,90
2021 10 16,17:21:22,30,90
2021 10 16,17:21:38,30,90
2021 10 16,17:22:01,29.9,90
2021 10 16,17:22:19,30,90.1
2021 10 16,17:22:39,29.9,90
2021 10 16,17:22:55,29.9,90
2021 10 16,17:23:13,30,90
2021 10 16,17:23:34,29.9,89.9
2021 10 16,17:23:54,29.9,90
2021 10 16,17:24:10,29.9,90
2021 10 16,17:24:30,29.9,90
2021 10 16,17:24:51,29.9,90
2021 10 16,17:25:06,29.9,90
2021 10 16,17:25:32,30,90
2021 10 16,17:25:58,29.9,90
2021 10 16,17:26:16,30,90
2021 10 16,17:26:34,29.9,90
2021 10 16,17:26:49,29.9,90
2021 10 16,17:27:10,29.9,90
2021 10 16,17:27:26,29.9,90
2021 10 16,17:27:46,29.9,90
2021 10 16,17:28:02,29.9,90
2021 10 16,17:28:17,29.9,90.1
2021 10 16,17:28:35,30,90.1
2021 10 16,17:28:56,30,90
2021 10 16,17:29:14,30,90
2021 10 16,17:29:32,30,90
2021 10 16,17:29:48,29.9,90
2021 10 16,17:30:08,29.9,89.9
2021 10 16,17:30:24,29.9,89.9
2021 10 16,17:30:42,29.9,90
2021 10 16,17:31:07,29.9,90
2021 10 16,17:31:23,29.9,90
2021 10 16,17:31:38,30,90
2021 10 16,17:31:54,29.9,90
2021 10 16,17:32:10,29.9,90.1
2021 10 16,17:32:25,29.9,90.1
2021 10 16,17:32:43,29.9,90.1
2021 10 16,17:32:59,29.9,90.1
2021 10 16,17:33:22,29.9,90.2
2021 10 16,17:33:37,29.9,90.2
2021 10 16,17:33:55,29.9,90.1
2021 10 16,17:34:24,29.9,90.2
2021 10 16,17:34:42,29.9,90.2
2021 10 16,17:34:57,30,90.2
2021 10 16,17:35:13,30,90.3
2021 10 16,17:35:28,30,90.2
2021 10 16,17:35:44,30,90.2
2021 10 16,17:35:59,30,90.2
2021 10 16,17:36:15,30,90.1
2021 10 16,17:36:30,30,90.1
2021 10 16,17:36:46,30,90.1
2021 10 16,17:37:07,29.9,89.6
2021 10 16,17:37:25,29.9,89.9
2021 10 16,17:37:40,29.9,89.9
2021 10 16,17:38:01,29.9,89.7
2021 10 16,17:38:21,29.9,89.8
2021 10 16,17:38:37,29.9,89.8
2021 10 16,17:38:53,29.9,89.7
2021 10 16,17:39:08,29.9,89.8
2021 10 16,17:39:24,29.9,89.9
2021 10 16,17:39:44,29.8,89.6
2021 10 16,17:40:17,29.8,89.7
2021 10 16,17:40:33,29.8,89.7
2021 10 16,17:40:49,29.9,90
2021 10 16,17:41:07,29.9,89.9
2021 10 16,17:41:22,29.8,89.8
2021 10 16,17:41:38,29.9,89.9
2021 10 16,17:41:53,29.9,90
2021 10 16,17:42:09,29.9,90.1
2021 10 16,17:42:24,29.9,90
2021 10 16,17:42:40,29.8,89.9
2021 10 16,17:42:55,29.9,89.9
2021 10 16,17:43:11,29.9,89.7
2021 10 16,17:43:29,29.9,89.3
2021 10 16,17:43:44,29.8,89.3
2021 10 16,17:44:05,29.9,89.4
2021 10 16,17:44:21,29.9,89.4
2021 10 16,17:44:39,29.8,89
2021 10 16,17:44:54,29.8,89
2021 10 16,17:45:17,29.8,88.9
2021 10 16,17:45:35,29.9,89.1
2021 10 16,17:45:53,29.9,89.1
2021 10 16,17:46:09,29.8,89.1
2021 10 16,17:46:25,29.9,89.2
2021 10 16,17:46:43,29.9,89.1
2021 10 16,17:46:58,29.8,89.1
2021 10 16,17:47:14,29.8,89.1
2021 10 16,17:47:39,29.8,89.2
2021 10 16,17:47:55,29.8,89.2
2021 10 16,17:48:13,29.8,89.3
2021 10 16,17:48:31,29.8,89.2
2021 10 16,17:48:47,29.8,89.2
2021 10 16,17:49:05,29.8,89.1
2021 10 16,17:49:20,29.8,89.1
2021 10 16,17:49:38,29.8,89.2
2021 10 16,17:49:56,29.8,89.2
2021 10 16,17:50:19,29.8,89.1
2021 10 16,17:50:48,29.8,89.2
2021 10 16,17:51:06,29.8,89.2
2021 10 16,17:51:21,29.9,89.2
2021 10 16,17:51:37,29.8,89.1
2021 10 16,17:52:00,29.8,89.1
2021 10 16,17:52:28,29.8,89.1
2021 10 16,17:52:51,29.8,89.1
2021 10 16,17:53:12,29.8,89.1
2021 10 16,17:53:45,29.8,89.1
2021 10 16,17:54:06,29.8,89.1
2021 10 16,17:54:21,29.8,89.1
2021 10 16,17:54:37,29.8,89.2
2021 10 16,17:54:57,29.8,89.3
2021 10 16,17:55:26,29.8,89.3
2021 10 16,17:55:41,29.8,89.2
2021 10 16,17:55:57,29.8,89.3
2021 10 16,17:56:15,29.8,89.3
2021 10 16,17:56:40,29.8,89.3
2021 10 16,17:56:56,29.8,89.3
2021 10 16,17:57:11,29.8,89.3
2021 10 16,17:57:27,29.7,89.4
2021 10 16,17:57:45,29.8,89.6
2021 10 16,17:58:23,29.8,89.7
2021 10 16,17:58:39,29.8,89.6
2021 10 16,17:58:54,29.8,89.6
2021 10 16,17:59:10,29.8,89.7
2021 10 16,17:59:31,29.8,89.7
2021 10 16,17:59:54,29.8,89.4
2021 10 16,18:00:09,29.8,89.4
2021 10 16,18:00:25,29.8,89.4
2021 10 16,18:00:40,29.8,89.4
2021 10 16,18:00:58,29.8,89.4
2021 10 16,18:01:19,29.8,89.4
2021 10 16,18:01:35,29.8,89.5
2021 10 16,18:01:50,29.8,89.5
2021 10 16,18:02:06,29.8,89.4
2021 10 16,18:02:21,29.8,89.5
2021 10 16,18:02:39,29.8,89.6
2021 10 16,18:03:07,29.8,89.6
2021 10 16,18:03:23,29.8,89.9
2021 10 16,18:03:46,29.8,89.5
2021 10 16,18:04:02,29.8,89.5
2021 10 16,18:04:17,29.8,89.6
2021 10 16,18:04:35,29.8,89.5
2021 10 16,18:05:14,29.8,89.5
2021 10 16,18:05:29,29.8,89.5
2021 10 16,18:05:45,29.8,89.5
2021 10 16,18:06:08,29.8,89.5
2021 10 16,18:06:23,29.8,89.5
2021 10 16,18:06:39,29.8,89.6
2021 10 16,18:06:54,29.8,89.6
2021 10 16,18:07:10,29.8,89.7
2021 10 16,18:07:33,29.9,89.7
2021 10 16,18:07:56,29.8,89.7
2021 10 16,18:08:14,29.8,89.6
2021 10 16,18:08:30,29.8,89.6
2021 10 16,18:08:50,29.8,89.6
2021 10 16,18:09:06,29.8,89.6
2021 10 16,18:09:26,29.8,89.6
2021 10 16,18:09:42,29.8,89.6
2021 10 16,18:09:58,29.8,89.7
2021 10 16,18:10:16,29.8,89.7
2021 10 16,18:10:36,29.8,89.8
2021 10 16,18:10:59,29.8,89.8
2021 10 16,18:11:15,29.8,89.7
2021 10 16,18:11:30,29.8,89.8
2021 10 16,18:11:46,29.8,89.8
2021 10 16,18:12:02,29.8,89.8
2021 10 16,18:12:17,29.8,89.9
2021 10 16,18:12:33,29.8,89.8
2021 10 16,18:12:48,29.8,89.9
2021 10 16,18:13:06,29.8,89.8
2021 10 16,18:13:27,29.8,89.7
2021 10 16,18:13:42,29.8,89.7
2021 10 16,18:13:58,29.8,89.6
2021 10 16,18:14:18,29.8,90
2021 10 16,18:14:34,29.8,89.6
2021 10 16,18:14:50,29.8,89.6
2021 10 16,18:15:05,29.8,89.7
2021 10 16,18:15:23,29.8,89.7
2021 10 16,18:15:39,29.8,89.7
2021 10 16,18:15:54,29.8,89.8
